id,part,ok,fps,width,height,frames,duration_s,codec,error
6b527424f8437032a27521805409c2e7,0001,True,25.0,1280,720,734,29.36,h264,
6b6a332424ac160e1a74af9f9b802e27,0004,True,25.0,1920,1080,731,29.24,h264,
6c10013412138c96ed109535217ed187,0002,True,25.0,1920,1080,734,29.36,h264,
6c56533e8221fd9b95dd21d2fda05648,0001,True,25.0,1920,1080,751,30.04,h264,
6c712ab9b54044ca9a7cbd9e439ae172,0001,True,25.0,1920,1080,731,29.24,h264,
6d365799e289252be1a32913d4e2199f,0003,True,25.0,1920,1080,750,30.0,h264,
6da956585e85d02d5ae66268d08c1f0a,0007,True,25.0,1920,1080,727,29.08,h264,
6dbd9f34be72bf11c06599f0232035fe,0004,True,25.0,1280,720,730,29.2,h264,
6dcec983f04cba4855a724df071bea03,0003,True,25.0,1920,1080,731,29.24,h264,
6de7fef247f3a49322c5bc5822640e8e,0001,True,25.0,1920,1080,728,29.12,h264,
6e30d3e01e5c49eaa4d8cd3d01b6ec16,0005,True,25.0,1920,1080,748,29.92,h264,
6ea2fbc4f84845688f5c4b6c3ad85920,0001,True,25.0,1920,1080,746,29.84,h264,
6ea50ca7439ff209a1c86143ce3f1a4a,0001,True,25.0,1920,1080,740,29.6,h264,
6f1dc17db0899646d0d98365fe5b014c,0002,True,25.0,1920,1080,739,29.56,h264,
6f254b969a1594a36dfdc56d0b42ef8d,0007,True,25.0,1280,720,729,29.16,h264,
6f53deb4a3e7c72b90f74a7fa808ab10,0002,True,25.0,1920,1080,747,29.88,h264,
6f77beb1fa113dc41ffcf612f07be6c0,0003,True,25.0,1920,1080,738,29.52,h264,
6f8dd005c5fd14877e02546e4f6c8b1e,0006,True,25.0,1920,1080,733,29.32,h264,
6fa4c37bc9500f93f51e6d11364ef95c,0004,True,25.0,1280,720,745,29.8,h264,
6fca1a7d42f4d8ef21bd0fbba47d350c,0001,True,25.0,1920,1080,734,29.36,h264,
70fe8e4441878ef3e15fe2abe864afa5,0004,True,25.0,1280,720,730,29.2,h264,
7170d6fa15586f19c93a0c857aad2cc1,0006,True,25.0,1920,1080,734,29.36,h264,
71a53486cb185121ae342a0a19e8ec4e,0004,True,25.0,1920,1080,735,29.4,h264,
7311b6d3eeb58390369d97716a9dfe47,0007,True,25.0,1280,720,729,29.16,h264,
7347817a3ff7746bb637e7f539f383a9,0004,True,25.0,1280,720,737,29.48,h264,
73879f3b1849659f69c771b0437db798,0006,True,25.0,1280,720,741,29.64,h264,
74146be18d84929b83f01f45e98b466a,0002,True,25.0,1280,720,751,30.04,h264,
7484b3df96c1ff386583e57c215613be,0006,True,25.0,1920,1080,745,29.8,h264,
74cd77b9f2d29feb1a6e1ced189115b5,0005,True,25.0,1920,1080,744,29.76,h264,
74ec0d368cdf36bac8104c9a6444f005,0003,True,25.0,1920,1080,747,29.88,h264,
751892721f430c8781903ee6d444931c,0001,True,25.0,1920,1080,744,29.76,h264,
75636c0e930bc8758a14cc9ed269a6c3,0004,True,25.0,1280,720,740,29.6,h264,
75873724da03ad6e6131deff379d297a,0004,True,25.0,1920,1080,748,29.92,h264,
75ab518f7ad3eeb692c8b8e047710386,0007,True,25.0,1280,720,751,30.04,h264,
75de065f0d59938dfa7ce0e745cc7548,0007,True,25.0,1920,1080,751,30.04,h264,
763b9db88c63f7a607675ebf881a1b54,0002,True,25.0,1280,720,746,29.84,h264,
764a475824a0e3f22248605d59b3030a,0004,True,25.0,1280,720,736,29.44,h264,
77d6a4eb09e06337f22e516da56f676c,0005,True,25.0,1280,720,741,29.64,h264,
785906465dcd637f5794c0f9522fec68,0006,True,25.0,1280,720,751,30.04,h264,
786d59eef0c63cd5c68175a8abc588dc,0005,True,25.0,1920,1080,729,29.16,h264,
7954c9b361a9002ae28454151a3a6135,0007,True,25.0,1920,1080,634,25.36,h264,
7971703b5d03bb74e90b4655bbb9ba29,0003,True,25.0,1920,1080,751,30.04,h264,
7990ce74f8c62b7515c1eed68b9edd88,0003,True,25.0,1920,1080,736,29.44,h264,
79a347b0d37f254d37c37560b8bfa2c1,0003,True,25.0,1280,720,733,29.32,h264,
79af6000c53f070995b045abbd306db3,0005,True,25.0,1920,1080,730,29.2,h264,
79bb53f7447a3f99fc2041f88a2fb1c1,0001,True,25.0,1280,720,736,29.44,h264,
7a6d3b7f10476923babef74d479128f5,0006,True,25.0,1920,1080,729,29.16,h264,
7a9bec4773de832159d3c392c0008f10,0006,True,25.0,1920,1080,732,29.28,h264,
7b2f0757bc8492a42f59458a74c7298b,0002,True,25.0,1280,720,746,29.84,h264,
7b359adecad4ebfbf0370635a5cf238b,0007,True,25.0,1920,1080,747,29.88,h264,
7b5feff212202e6142e29ec24bfdb873,0007,True,25.0,1920,1080,751,30.04,h264,
7b7d84dafcb1d1c9dbb36dd423494ca0,0002,True,25.0,1280,720,728,29.12,h264,
7b81126a27406addbd215f90b4374b9a,0001,True,25.0,1920,1080,749,29.96,h264,
7bbca989b2e79631d38b2525c7f8d90b,0002,True,25.0,1920,1080,748,29.92,h264,
7be3c31a3e9dba1b948afec8473056a6,0001,True,25.0,1920,1080,730,29.2,h264,
7c5b2ac93c51f93f5bf1266b562d0bdf,0007,True,25.0,1920,1080,729,29.16,h264,
7c815dbf697012c2ca224983a2f3acc9,0006,True,25.0,1280,720,745,29.8,h264,
7d1a2e5e917b21a5a638d84f52cc1765,0003,True,25.0,1920,1080,730,29.2,h264,
7d99c20c5ce8392c9579cfcb40d5e700,0006,True,25.0,1920,1080,748,29.92,h264,
7e0768e826a15b4385325476965a5de8,0003,True,25.0,1920,1080,751,30.04,h264,
7e5bad1dd8e1c87e7e4ebc33aab20e35,0004,True,25.0,1920,1080,742,29.68,h264,
7f1ae8d892af650fede25966c10fd7ba,0002,True,25.0,1920,1080,739,29.56,h264,
7f37fc8fe81c759dc378532e63954e6c,0005,True,25.0,1920,1080,734,29.36,h264,
7f3c551b074c624cafc7eb3c672e7e19,0001,True,25.0,1280,720,727,29.08,h264,
7f937202dcb58841b469fcca52767580,0001,True,25.0,1920,1080,740,29.6,h264,
7fcb092db8e99d028940e4d8b72e4fa5,0002,True,25.0,1920,1080,751,30.04,h264,
8125e721daebdc6b185a0a1c6272c337,0001,True,25.0,1920,1080,747,29.88,h264,
817c8d3f5587eff6c54a4481ea1bfca8,0005,True,25.0,1280,720,730,29.2,h264,
81b632f434cc8eea4ba3d6554d15b3fe,0004,True,25.0,1280,720,751,30.04,h264,
8267232e8499e21db67eb2d6ca72b144,0006,True,25.0,1920,1080,747,29.88,h264,
833ea314a902d0a36fed0dfcb86e08ac,0002,True,25.0,1280,720,738,29.52,h264,
83489c97437f217c0d15743722675503,0006,True,25.0,1920,1080,735,29.4,h264,
83add7db257d8068eacb256351ad306d,0002,True,25.0,1920,1080,729,29.16,h264,
845ebbf73f3bc4f37928de8e470d528c,0003,True,25.0,1280,720,732,29.28,h264,
8605a3cc7e4b4d0a09fbfd1853641d49,0007,True,25.0,1920,1080,735,29.4,h264,
862d35c0aa2cf5a3c87282d49c52e811,0005,True,25.0,1280,720,728,29.12,h264,
866de60735286bac296ed7efd6e9d483,0004,True,25.0,1920,1080,748,29.92,h264,
8682868f62d6d66dbdd5321ffcafd15f,0003,True,25.0,1920,1080,739,29.56,h264,
86d9728d6f3acc63cd60468ee91f51cc,0004,True,25.0,1920,1080,731,29.24,h264,
875ba13da7da91d44f41561bb598d69d,0002,True,25.0,1920,1080,732,29.28,h264,
87d055b9ff741befaa41fed788844810,0006,True,25.0,1920,1080,735,29.4,h264,
887c979e802a9dcced522c72d990bdf5,0005,True,25.0,1920,1080,734,29.36,h264,
8995ab7a0c7da9aebc524bd2210b265f,0003,True,25.0,1920,1080,747,29.88,h264,
89cd24c00507b54a6ac7b5e5ba1ff909,0003,True,25.0,1280,720,739,29.56,h264,
8a578f5c41d0decb82f4b162feecef11,0002,True,25.0,1280,720,730,29.2,h264,
8ae067dade0a863381851bded4aa69fd,0005,True,25.0,1280,720,736,29.44,h264,
8be77026ecc031f57522c253d0158b35,0001,True,25.0,1920,1080,744,29.76,h264,
8c5938cd06a136193820109e71dcecdc,0007,True,25.0,1280,720,751,30.04,h264,
8c8844050cb4556d352e93715eec8cea,0001,True,25.0,1280,720,741,29.64,h264,
8cfdd73d6f39f911986294a10332b678,0002,True,25.0,1920,1080,740,29.6,h264,
8d75c4e830b7aa828af860780269ee43,0004,True,25.0,1920,1080,750,30.0,h264,
8d86fd06fa626d7beeeafc103189ee98,0004,True,25.0,1920,1080,741,29.64,h264,
8e243c3e47e4b3c4fa3d56bfdf90fb45,0005,True,25.0,1920,1080,743,29.72,h264,
8e2b6585228e3b1b71696c2b0d9113d7,0004,True,25.0,1920,1080,733,29.32,h264,
8ebfbd33b4b897bbc5d024b6df8c6af4,0005,True,25.0,1920,1080,733,29.32,h264,
8ee5244ed7c2c0ffa92bb4c6f3793c9f,0001,True,25.0,1920,1080,735,29.4,h264,
8f40be5e1a2b939af0ce4322504beeae,0002,True,25.0,1280,720,748,29.92,h264,
8f462d59d6d6d473b095139a4fb0e21a,0007,True,25.0,1280,720,751,30.04,h264,
906ab5ec007d147b23a7abfed94c0d08,0003,True,25.0,1920,1080,727,29.08,h264,
90f102e6cac0a552c86cb786eda7ecd5,0004,True,25.0,1920,1080,733,29.32,h264,
912ca5c6d30a178e7e6d287b9f89731f,0006,True,25.0,1920,1080,734,29.36,h264,
91e54408c8fda52adce7b728187e8575,0004,True,25.0,1920,1080,737,29.48,h264,
920287def49ad8a0ce5d0f4c20e0f307,0006,True,25.0,1280,720,747,29.88,h264,
923681cfb6a50fd3f2899b4f50a3103d,0001,True,25.0,1280,720,737,29.48,h264,
934189f5420eac66a25b17aebe881794,0005,True,25.0,1280,720,750,30.0,h264,
9383068e38219ad0b8178f68e19cb04d,0003,True,25.0,1920,1080,738,29.52,h264,
93b52efb0c87be3d17111925bc0f811c,0002,True,25.0,1280,720,728,29.12,h264,
95af2d1b91d71c21c817c10880b7ff22,0007,True,25.0,1920,1080,738,29.52,h264,
95cc20bbe6962a300c6544ee6c0dbad1,0001,True,25.0,1920,1080,744,29.76,h264,
95d88b7738f30c66f25506f194b65c69,0002,True,25.0,1280,720,732,29.28,h264,
9616e97f827e0577c38a0b15f524ee18,0006,True,25.0,1280,720,751,30.04,h264,
961bd63bf2c07cadea3eddfada49976f,0006,True,25.0,1920,1080,749,29.96,h264,
96272a5f2aff279a6b979bde181c2acc,0006,True,25.0,1280,720,732,29.28,h264,
9629f31edab2bee0d854ecc0bcd7bcb9,0003,True,25.0,1920,1080,751,30.04,h264,
965c98635a5d2924f87c1f42faa33ca4,0007,True,25.0,1920,1080,743,29.72,h264,
9686383926e8d2dcf72fe1f350c457ec,0005,True,25.0,1920,1080,733,29.32,h264,
972a4dacfa6e56804fe2b30af5b3274d,0003,True,25.0,1920,1080,741,29.64,h264,
975ce5438d2e4a52db01024cd52ba47a,0002,True,25.0,1920,1080,748,29.92,h264,
97bda82b0f4f6549e9d6df37c1af09e1,0002,True,25.0,1920,1080,739,29.56,h264,
97d1ff69c6ca560a5116f4cea4ea9066,0003,True,25.0,1920,1080,746,29.84,h264,
985d80c4d5b24c5ef0a6ab794d45a26f,0006,True,25.0,1920,1080,745,29.8,h264,
98873c9b94a6c42bed17b4d6d5c9eb09,0007,True,25.0,1920,1080,746,29.84,h264,
989d2b0bf5661f013ff5973970eaef96,0001,True,25.0,1920,1080,737,29.48,h264,
99640a0071e22c77ab6629da01762c3e,0005,True,25.0,1920,1080,735,29.4,h264,
99a2777256b54e4d14aa4a33114b60eb,0005,True,25.0,1920,1080,751,30.04,h264,
9a30477b7725a261eb958206b54f4d94,0005,True,25.0,1280,720,736,29.44,h264,
9af9d6e5212dcaede9e89a193d62953c,0006,True,25.0,1920,1080,739,29.56,h264,
9b26132ea815140a23e5e49ae2cb96dc,0001,True,25.0,1280,720,727,29.08,h264,
9b45b66c9bc58b96597522829272c29f,0005,True,25.0,1920,1080,741,29.64,h264,
9b77453c797728adaea750a743dfc240,0002,True,25.0,1920,1080,746,29.84,h264,
9be6546101b8957d9a9a834e1e5a1731,0005,True,25.0,1280,720,727,29.08,h264,
9bf15e0717ebd0abdea72c9430cb46f9,0002,True,25.0,1920,1080,739,29.56,h264,
9ce0776e7ba195b27ad8c32fdb59299f,0006,True,25.0,1280,720,748,29.92,h264,
9d0b96e81f9eaeec99810ace8ab74ab2,0001,True,25.0,1920,1080,732,29.28,h264,
9db2e8bbbbc2b64a96628981cce5541d,0007,True,25.0,1920,1080,749,29.96,h264,
9dd0632b23971b919e56aeac7e98d58b,0007,True,25.0,1920,1080,728,29.12,h264,
9e0ad8af8cc681adde299efa1187a03f,0005,True,25.0,1280,720,751,30.04,h264,
9e85d2d0d634aa1bbc8eb7e03249ac19,0001,True,25.0,1280,720,742,29.68,h264,
9e9468bb9d78443a309dfe000e4209d0,0003,True,25.0,1920,1080,737,29.48,h264,
9ea3c0aa87ce42410830a75484cf9d98,0003,True,25.0,1280,720,734,29.36,h264,
9ec8f8c92230a411c54341a747a8fa1f,0005,True,25.0,1920,1080,746,29.84,h264,
9f24d9407afdc73f8f6a58f694b06daa,0004,True,25.0,1280,720,750,30.0,h264,
9ff20f11a588dad61802c6bf3a5e4511,0006,True,25.0,1920,1080,730,29.2,h264,
a09767d1a66b93e220b040cfb2f87bf3,0006,True,25.0,1280,720,741,29.64,h264,
a09d2d662140580a73b05fdfea081884,0003,True,25.0,1920,1080,729,29.16,h264,
a1348037333885b22f81b6fbbe253956,0007,True,25.0,1920,1080,747,29.88,h264,
a157393fdf403190005612b64187462d,0004,True,25.0,1920,1080,727,29.08,h264,
a1c3227a12072648c268ecad0d05b5d5,0006,True,25.0,1920,1080,730,29.2,h264,
a216c31c22b92c7a1c10826717c04830,0003,True,25.0,1920,1080,738,29.52,h264,
a272384772439b852ad9e514c8c2362b,0002,True,25.0,1920,1080,747,29.88,h264,
a2baed74a279bd4f27bdc4b43f59b038,0001,True,25.0,1280,720,734,29.36,h264,
a2c9edbabadc9251582d8239035fadf4,0007,True,25.0,1280,720,732,29.28,h264,
a30463b5cf50991b25cd1cc626ed6f2d,0001,True,25.0,1280,720,751,30.04,h264,
a30c8d590e1ce6e33aeef2c070d07168,0004,True,25.0,1280,720,741,29.64,h264,
a3a9142d4d1146671b44c5cd995f416f,0001,True,25.0,1920,1080,748,29.92,h264,
a3fc655a99420ff42f20090aa931bd0d,0005,True,25.0,1920,1080,746,29.84,h264,
a465b2887f4dabce35cd2f60348f8b63,0002,True,25.0,1280,720,730,29.2,h264,
a490249016254999bba2f06526e92ffe,0006,True,25.0,1920,1080,735,29.4,h264,
a4dc2ffb11b2f1b8361a9408e6ccd77d,0003,True,25.0,1920,1080,744,29.76,h264,
a518a5e8ab9187b36ad20491479e589b,0002,True,25.0,1280,720,731,29.24,h264,
a572ef3e623542cb90c30cabfcb14dc2,0005,True,25.0,1920,1080,727,29.08,h264,
a5b1a0e8a73c4eb4b0a1566f23e4f2bf,0002,True,25.0,1920,1080,743,29.72,h264,
a5c77c76adea328e2794f1efe138a063,0004,True,25.0,1920,1080,734,29.36,h264,
a5fa762ebfa4a24781f765001fea1b5c,0003,True,25.0,1920,1080,745,29.8,h264,
a63cf8da24c7a970ffe524ff9b49136b,0003,True,25.0,1920,1080,740,29.6,h264,
a83e37c95abdb25f7f5463edc9c26f92,0005,True,25.0,1920,1080,749,29.96,h264,
a84a49b16a915caa4d36d0c7e7cc8e8e,0004,True,25.0,1920,1080,741,29.64,h264,
a8a7eb532b045bb820f6ab121a70b9a3,0002,True,25.0,1280,720,730,29.2,h264,
a8b166af80689b187436087f871b5b48,0005,True,25.0,1920,1080,742,29.68,h264,
a8c5de74f0eff10d822ffc77a1b22e2b,0005,True,25.0,1920,1080,732,29.28,h264,
a9449caf81975cf14cbe6842ae7b0ccd,0005,True,25.0,1920,1080,741,29.64,h264,
a94a7c609a1ff0410bb4f4d8577bd538,0006,True,25.0,1280,720,728,29.12,h264,
a9cb0d0b04e72292c3ca0159f154e504,0005,True,25.0,1280,720,738,29.52,h264,
aa5f3fffbe690e0941bd22dab1bacfa1,0005,True,25.0,1920,1080,735,29.4,h264,
aa984c88ac659e5959ca1273d60196e8,0002,True,25.0,1920,1080,748,29.92,h264,
aaaefd4397bca466f1be857c0196c1e3,0001,True,25.0,1280,720,751,30.04,h264,
aabd65a6412b8cc8ed0d0d457d9de380,0005,True,25.0,1920,1080,730,29.2,h264,
aaea1039d32065cf92d6230ec41a1980,0005,True,25.0,1280,720,746,29.84,h264,
ab8326844a700db56128e3e245a31745,0007,True,25.0,1920,1080,749,29.96,h264,
abf90582d755220b6fea445c304a8dbe,0004,True,25.0,1280,720,745,29.8,h264,
ac4886a3271bd71fbe8b0940ef33680b,0006,True,25.0,1280,720,744,29.76,h264,
accc4f815158610a21fae99314c90b00,0003,True,25.0,1920,1080,744,29.76,h264,
ad13412289e0f1360b1c2143d5c25517,0007,True,25.0,1280,720,730,29.2,h264,
ad2cef51a3f13dd86fb39d0cba6af8a8,0002,True,25.0,1920,1080,730,29.2,h264,
ad51f5cfa39f330d52673d754b4a1205,0001,True,25.0,1920,1080,734,29.36,h264,
ad6d9246705bacdb9c4189cc43f5ec48,0005,True,25.0,1920,1080,742,29.68,h264,
ad9719a191f8e1c89976b7fde5968b99,0001,True,25.0,1920,1080,740,29.6,h264,
b03503fc190b9696e10c7d4773f09093,0005,True,25.0,1280,720,730,29.2,h264,
b07a17ae1253873f5d414f1454fa25c5,0007,True,25.0,1280,720,751,30.04,h264,
b09503dee18366e88e4183f57ad2eb6c,0007,True,25.0,1280,720,740,29.6,h264,
b14681fd2a5cc011b81c2ba1440912db,0002,True,25.0,1280,720,741,29.64,h264,
b15669d9c0d7a20278a31d827e96784a,0003,True,25.0,1920,1080,739,29.56,h264,
b2a1a82b5b5ba16d7261f2bc52af393e,0002,True,25.0,1920,1080,734,29.36,h264,
b2bbc50053889110b8cc21ba98466d73,0002,True,25.0,1280,720,727,29.08,h264,
b3272492cb0baa39c0aad6fb00232f58,0005,True,25.0,1920,1080,731,29.24,h264,
b32db15143f801c5b012031fa2dfb9b9,0006,True,25.0,1920,1080,737,29.48,h264,
b396401c23909ead0a7f92ce92231cb2,0001,True,25.0,1280,720,745,29.8,h264,
b4071d193ac7f60322f202704e6bb215,0007,True,25.0,1920,1080,727,29.08,h264,
b40bfa08624adc889c0eb5fadea735dc,0002,True,25.0,1920,1080,737,29.48,h264,
b437eeec1be0714d5eb5c5c5bcc88593,0007,True,25.0,1920,1080,743,29.72,h264,
b4de21b9a777fa1e616bc9aa522166dc,0002,True,25.0,1280,720,744,29.76,h264,
b5e55fb6203593f6dacdb5526efdce93,0003,True,25.0,1280,720,737,29.48,h264,
b62970c815ce5f22caf806fceed77cda,0003,True,25.0,1280,720,728,29.12,h264,
b671b0254e091c0ca1f8564b05102cf8,0007,True,25.0,1920,1080,728,29.12,h264,
b68e634e6231e0cf74a605fde232f565,0002,True,25.0,1920,1080,733,29.32,h264,
b699b0053420909ed7cadf2760f00be9,0005,True,25.0,1920,1080,727,29.08,h264,
b71b438685e6ac293030ea62658691ef,0005,True,25.0,1920,1080,733,29.32,h264,
b724148aa1d17972575e7eaa444f2c9c,0004,True,25.0,1920,1080,733,29.32,h264,
b7dad7c55ba6413907b7b52b6dd9e29f,0006,True,25.0,1920,1080,751,30.04,h264,
b8b9844a6a0f70336a9c9a56bca754fc,0001,True,25.0,1280,720,729,29.16,h264,
b8e75187d716f70ccaf549a4ea5e8e08,0005,True,25.0,1280,720,733,29.32,h264,
b91bc3ef9caf831d61395be99608f80b,0007,True,25.0,1920,1080,747,29.88,h264,
b9bffdcda553d1c5a26071b0aa2f334c,0003,True,25.0,1280,720,728,29.12,h264,
bc1682f09ea17d9af741b8071531e937,0004,True,25.0,1920,1080,749,29.96,h264,
bc30b05b57b24b8f5c8275bdfc738048,0004,True,25.0,1920,1080,738,29.52,h264,
bc8e38d6cb714ac0c679b9d52d48bc20,0002,True,25.0,1920,1080,749,29.96,h264,
bc9b6eeb70db2a4d3609f72e0d7c4580,0005,True,25.0,1920,1080,741,29.64,h264,
bd409e64fe8ebc44be93787732fa8ba0,0002,True,25.0,1920,1080,743,29.72,h264,
bd95d2453b617369a2c2c58d34e25a9a,0001,True,25.0,1280,720,750,30.0,h264,
bda52a4cf1009652ed100fd2cac9664c,0003,True,25.0,1920,1080,750,30.0,h264,
be5e75a2c6eb5b286e2086e50cca014b,0004,True,25.0,1920,1080,742,29.68,h264,
bf19a6ab5c645d3706de4431e43bb1e5,0007,True,25.0,1920,1080,750,30.0,h264,
bf5e45814679f9a518284bdece832d5b,0002,True,25.0,1280,720,733,29.32,h264,
bfcbc1984a2af081c21b5d8ba56a9e12,0003,True,25.0,1920,1080,735,29.4,h264,
bfd80d0bc50dd22bba39911d14236c99,0007,True,25.0,1920,1080,746,29.84,h264,
c033099b2f5e5704c8b5096221a28e24,0004,True,25.0,1280,720,744,29.76,h264,
c05361e53c1d933a886b451887e73f47,0003,True,25.0,1920,1080,744,29.76,h264,
c0956f330da26fd28fed0e99585836fa,0002,True,25.0,1920,1080,746,29.84,h264,
c0e8abfc324e5d228532279675dfec44,0004,True,25.0,1920,1080,745,29.8,h264,
c0f1fedd52190db2e89559e9d7e2512a,0003,True,25.0,1920,1080,750,30.0,h264,
c13055b5ce1db8cbe5bfd5f802d0f6e7,0004,True,25.0,1920,1080,745,29.8,h264,
c15d3ec5e4b838ebda9507d753dfee77,0001,True,25.0,1280,720,735,29.4,h264,
c18ca9635ed7e2f327ea0fe548497985,0007,True,25.0,1920,1080,748,29.92,h264,
c1b094db145220992641c76d63150248,0006,True,25.0,1920,1080,746,29.84,h264,
c1c11a3a9d13de988c362858b6671d6e,0006,True,25.0,1280,720,740,29.6,h264,
c1d0a091f49c44956b47b097f2c4b5ed,0001,True,25.0,1920,1080,731,29.24,h264,
c1e3846777b4e473688392b15bd79985,0003,True,25.0,1920,1080,748,29.92,h264,
c20d469a51c3eedb694b7e23c5cc3df6,0007,True,25.0,1920,1080,734,29.36,h264,
c211668ee7d37126e6a4788329af05b6,0004,True,25.0,1280,720,738,29.52,h264,
c24a4e504f15dab4c541b0fcb49065b4,0002,True,25.0,1280,720,730,29.2,h264,
c25b131b81f16fd17f4f7a5691cb2011,0003,True,25.0,1920,1080,747,29.88,h264,
c29566b56bbbefee464ec0363e1fa00d,0005,True,25.0,1920,1080,746,29.84,h264,
c2ab0560fb88ecfbc6c1b6d3aa6ad61c,0007,True,25.0,1920,1080,741,29.64,h264,
c34260d42db01367b8dde99c11d13b9f,0003,True,25.0,1280,720,741,29.64,h264,
c43a20fe235b9008e51e48be2df03ed8,0007,True,25.0,1920,1080,731,29.24,h264,
c44fa0b847fac3f67a64a3671cf42b23,0002,True,25.0,1280,720,734,29.36,h264,
c4d418da87cec5d3129adef50d9bb018,0006,True,25.0,1920,1080,742,29.68,h264,
c4dade0ee3c048dd3ad8c6583f68caa9,0004,True,25.0,1280,720,747,29.88,h264,
c5864058ca4d8e8e0bfcf48166e5b7fc,0007,True,25.0,1920,1080,746,29.84,h264,
c587e3070e08e757c741057a473ff181,0001,True,25.0,1920,1080,736,29.44,h264,
c64e04dba4a406c495dbb266794a1f70,0006,True,25.0,1280,720,748,29.92,h264,
c69706997bb0904919d701de2d58549f,0006,True,25.0,1280,720,730,29.2,h264,
c6e4bf674bf80e3e3601a2272edf5418,0002,True,25.0,1920,1080,745,29.8,h264,
c756fbb6552f8e28f016ae7ce55c1032,0005,True,25.0,1920,1080,732,29.28,h264,
c76de4ff3dfddc803c3bf098365f9ba6,0002,True,25.0,1920,1080,728,29.12,h264,
c84b42f0d478be1751b51bf78d740c3a,0007,True,25.0,1920,1080,739,29.56,h264,
c8ad8883dfa1bf5f1e670a9f5855ba7e,0005,True,25.0,1280,720,733,29.32,h264,
c8ed15a4224d2ed77d30b286b0c42219,0005,True,25.0,1920,1080,735,29.4,h264,
c958a9acb5d6966069d827743a4f4c52,0001,True,25.0,1920,1080,742,29.68,h264,
ca1fef1ec97af5f1b30806c2e039355c,0005,True,25.0,1920,1080,749,29.96,h264,
ca27085299cdda2f54d0a2edea3580c4,0002,True,25.0,1280,720,751,30.04,h264,
ca94e3f8c819775031868306451cb804,0005,True,25.0,1280,720,742,29.68,h264,
caca224f1febd45d2cc02a5f2e688384,0006,True,25.0,1920,1080,727,29.08,h264,
cadc6546c00ed4dd656f2595e321310a,0002,True,25.0,1920,1080,747,29.88,h264,
cbc9fa5e3cffe677f7108432c60e6c10,0001,True,25.0,1920,1080,734,29.36,h264,
cbff386f31a978d1acc339e7b7389fa7,0004,True,25.0,1920,1080,744,29.76,h264,
cc396830f9036ed5f987001c45696024,0003,True,25.0,1920,1080,748,29.92,h264,
cc6b50a460296eac572b77136541f58b,0002,True,25.0,1920,1080,734,29.36,h264,
cc808baf5fceed38e17a17a5abd6ae16,0006,True,25.0,1920,1080,736,29.44,h264,
ccca1047b03e480b61f8655e3d7b977b,0006,True,25.0,1920,1080,742,29.68,h264,
ccffff10cf280f9fa1c4e83127e8f48a,0006,True,25.0,1280,720,728,29.12,h264,
ce51e5648e788860cc975c80a17baf0f,0005,True,25.0,1280,720,751,30.04,h264,
ce73d0ff4f7342d15923a10cfde99c7c,0006,True,25.0,1920,1080,738,29.52,h264,
ce864f48e101aab5dd47921bcf472443,0005,True,25.0,1280,720,748,29.92,h264,
ceb0c284d0f1c6be15ee917fb1de5beb,0007,True,25.0,1280,720,743,29.72,h264,
cec6157649e6440d5948b379222dacf0,0002,True,25.0,1920,1080,750,30.0,h264,
cf8ca9a79eda038ed1c020b7c65ee128,0004,True,25.0,1280,720,751,30.04,h264,
d0353342ef6991f769ff80d0656bf0c7,0004,True,25.0,1920,1080,735,29.4,h264,
d084e53e7bb9169a571219a978a118ab,0003,True,25.0,1280,720,749,29.96,h264,
d0e5b5937540567d2eb3d486575e8403,0004,True,25.0,1920,1080,744,29.76,h264,
d20fad1c71718aa20a951e513fa48697,0007,True,25.0,1280,720,727,29.08,h264,
d278f09cf2966187dfd2d7e4dcf601b2,0006,True,25.0,1280,720,748,29.92,h264,
d288c1a5c857f3bf2817ae9538be8469,0005,True,25.0,1920,1080,748,29.92,h264,
d368bd545cc279733b71d9eb0d1ac9c4,0007,True,25.0,1920,1080,730,29.2,h264,
d38ce3b263d11f93ab9afbf9d5b84e43,0001,True,25.0,1280,720,731,29.24,h264,
d3a13c3a37dde0f4f5f7c3da73fce226,0002,True,25.0,1280,720,742,29.68,h264,
d4103fc314f11ea614a4f77eade8117e,0004,True,25.0,1280,720,735,29.4,h264,
d41876a21396b33f319d58237fe4e0bc,0001,True,25.0,1920,1080,749,29.96,h264,
d47d11ab511ee30abd5ef4c4fd462490,0003,True,25.0,1280,720,728,29.12,h264,
d4af7dcc17c3a81ea49e33a5b3e36b25,0006,True,25.0,1280,720,741,29.64,h264,
d4b0d41047fc57c578a3bed0f6f91639,0007,True,25.0,1920,1080,750,30.0,h264,
d52b32b6b017d16a0d0212ce612ce879,0005,True,25.0,1920,1080,735,29.4,h264,
d53d4e770436ac93527094af569bdfdf,0006,True,25.0,1280,720,732,29.28,h264,
d5f467afa3b91c9f6e4b8ebcc1fba463,0005,True,25.0,1920,1080,728,29.12,h264,
d699ebeab216ce4790c2f84a95ee7b39,0005,True,25.0,1920,1080,733,29.32,h264,
d6c4330095ae36e02d09b6395f88d3a5,0004,True,25.0,1280,720,751,30.04,h264,
d6f6e84ec2edb7b0f4a82538856bc4a0,0007,True,25.0,1920,1080,729,29.16,h264,
d80fb60d88ff27c5aaad08fd0eda35a7,0005,True,25.0,1920,1080,748,29.92,h264,
